id,date,total,employee
15363,2023-06-04 14:56:46,0,
15364,2023-07-12 01:20:43,0,
15365,2023-02-06 04:27:27,0,
15366,2023-10-02 19:29:20,0,2
15367,2023-10-11 02:03:27,0,
15368,2023-03-21 18:15:49,0,
15369,2023-04-30 09:44:17,0,3
15370,2023-07-18 11:21:01,0,1
15371,2023-06-26 16:18:22,0,1
15372,2023-04-23 18:35:27,0,2
15373,2023-01-31 02:22:51,0,2
15374,2023-01-17 23:39:55,0,
15375,2023-04-06 07:52:54,0,1
15376,2023-04-15 00:58:46,0,2
15377,2023-09-03 21:36:00,0,1
15378,2023-03-15 12:17:39,0,1
15379,2023-04-30 16:00:21,0,2
15380,2022-12-23 14:09:42,0,1
15381,2022-11-15 10:41:19,0,3
15382,2023-10-21 05:14:08,0,2
15383,2023-05-22 05:26:13,0,3
15384,2023-09-20 23:31:19,0,
15385,2023-10-13 12:35:59,0,
15386,2023-02-11 10:41:01,0,1
15387,2023-01-14 09:16:12,0,2
15388,2023-10-11 07:56:19,0,1
15389,2023-03-07 16:42:01,0,3
15390,2023-05-14 14:58:41,0,3
15391,2023-10-16 05:34:49,0,
15392,2022-11-12 09:17:56,0,2
15393,2023-07-29 10:59:13,0,2
15394,2023-05-27 22:34:43,0,2
15395,2023-07-11 09:18:15,0,1
15396,2023-08-08 02:17:42,0,
15397,2023-05-12 17:05:53,0,3
15398,2022-11-21 07:44:18,0,1
15399,2023-08-14 22:59:52,0,1
15400,2023-09-29 02:07:49,0,3
15401,2023-04-28 02:48:01,0,3
15402,2023-01-07 16:37:01,0,
15403,2023-10-28 10:41:17,0,3
15404,2023-03-21 06:03:29,0,3
15405,2023-04-30 01:44:55,0,
15406,2023-01-10 09:25:11,0,
15407,2023-03-28 08:30:47,0,3
15408,2023-10-22 20:21:45,0,2
15409,2023-08-07 19:47:22,0,1
15410,2023-03-03 18:41:30,0,2
15411,2023-07-08 23:21:51,0,3
15412,2023-05-16 23:12:37,0,1
15413,2023-02-20 23:05:05,0,2
15414,2023-03-03 05:22:59,0,2
15415,2023-01-16 04:15:37,0,
15416,2022-11-27 20:36:12,0,3
15417,2023-06-11 19:58:39,0,1
15418,2022-12-19 23:31:13,0,1
15419,2023-04-23 15:49:22,0,
15420,2023-07-26 02:29:33,0,
15421,2023-07-07 13:18:28,0,2
15422,2023-07-24 19:59:58,0,3
15423,2023-07-19 10:57:44,0,2
15424,2023-02-10 04:06:09,0,2
15425,2023-07-15 04:52:14,0,2
15426,2022-11-01 02:53:11,0,
15427,2023-02-22 18:08:52,0,3
15428,2023-08-19 16:37:06,0,1
15429,2023-09-16 04:33:46,0,2
15430,2023-10-24 17:53:18,0,3
15431,2023-03-24 07:19:53,0,
15432,2023-03-26 09:20:15,0,
15433,2023-04-08 14:04:32,0,1
15434,2023-07-29 13:49:11,0,3
15435,2022-12-06 14:41:20,0,
15436,2023-04-06 18:04:26,0,
15437,2023-07-03 13:10:10,0,
15438,2023-04-26 14:28:54,0,2
15439,2023-03-28 22:16:12,0,3
15440,2022-12-10 20:49:49,0,3
15441,2023-06-20 02:09:15,0,2
15442,2023-01-24 21:30:02,0,
15443,2023-08-25 08:02:31,0,1
15444,2023-08-02 00:06:01,0,1
15445,2022-11-22 15:21:03,0,3
15446,2023-05-30 19:50:07,0,3
15447,2023-09-25 03:30:52,0,1
15448,2023-05-14 14:27:57,0,1
15449,2023-01-29 07:22:05,0,3
15450,2023-06-20 22:09:44,0,
15451,2023-02-03 08:49:07,0,
15452,2022-12-28 17:59:05,0,3
15453,2023-09-27 04:03:15,0,2
15454,2023-03-20 15:19:27,0,1
15455,2022-12-21 01:02:34,0,
15456,2022-12-09 07:15:52,0,
15457,2023-05-30 01:55:46,0,3
15458,2022-11-19 19:51:30,0,1
15459,2023-02-20 15:51:28,0,
15460,2023-06-01 20:14:20,0,3
15461,2022-10-31 07:21:14,0,1
15462,2023-08-09 00:31:23,0,1
15463,2023-08-03 12:12:01,0,
15464,2023-01-21 17:02:45,0,
15465,2023-01-17 11:42:06,0,2
15466,2022-12-03 00:24:35,0,1
15467,2023-01-09 11:22:46,0,3
15468,2023-07-05 01:53:49,0,
15469,2022-11-22 20:10:23,0,1
15470,2023-10-07 08:54:12,0,3
15471,2022-12-03 14:34:38,0,1
15472,2023-02-07 22:39:16,0,1
15473,2023-10-25 13:34:20,0,2
15474,2023-10-11 09:00:36,0,3
15475,2023-01-12 11:45:12,0,1
15476,2022-11-06 19:45:10,0,
15477,2023-10-11 14:06:37,0,2
15478,2023-10-11 22:21:45,0,1
15479,2023-06-28 23:49:09,0,3
15480,2022-12-10 13:38:42,0,3
15481,2023-05-29 21:58:04,0,3
15482,2022-12-22 21:10:42,0,2
15483,2023-03-15 00:40:18,0,1
15484,2022-12-19 18:09:43,0,1
15485,2023-07-15 01:10:06,0,3
15486,2023-04-07 22:26:27,0,2
15487,2022-11-24 17:23:29,0,2
15488,2022-12-05 03:47:24,0,1
15489,2023-07-16 00:03:38,0,2
15490,2023-10-24 07:04:35,0,1
15491,2023-08-05 05:47:41,0,2
15492,2022-12-25 05:49:05,0,
15493,2023-10-23 01:34:00,0,3
15494,2023-08-08 23:24:48,0,1
15495,2023-01-29 10:08:57,0,2
15496,2023-03-02 14:06:55,0,3
15497,2023-09-03 02:58:35,0,1
15498,2023-05-24 05:05:34,0,
15499,2023-04-20 19:28:24,0,1
15500,2023-03-09 14:24:35,0,1
15501,2023-07-13 04:36:57,0,2
15502,2022-12-08 19:03:15,0,
15503,2023-01-19 01:40:36,0,2
15504,2023-03-17 07:41:06,0,2
15505,2023-02-21 14:09:59,0,
15506,2022-10-30 02:59:51,0,
15507,2022-12-06 07:41:53,0,1
15508,2023-07-25 17:24:07,0,1
15509,2023-01-27 19:24:59,0,2
15510,2023-06-09 16:44:31,0,
15511,2023-05-07 08:01:57,0,
15512,2022-12-05 22:10:04,0,2
15513,2023-10-07 08:31:46,0,
15514,2023-02-15 14:14:08,0,3
15515,2023-03-19 23:53:28,0,
15516,2023-06-18 06:01:19,0,
15517,2023-10-14 10:35:11,0,2
15518,2022-11-14 21:02:46,0,1
15519,2023-03-31 02:22:17,0,1
15520,2023-05-21 08:25:37,0,2
15521,2023-07-11 16:30:06,0,2
15522,2023-09-04 09:53:10,0,2
15523,2023-06-20 13:43:33,0,
15524,2023-05-09 00:44:46,0,2
15525,2023-10-10 15:59:18,0,
15526,2023-07-31 06:04:24,0,2
15527,2023-02-08 04:41:39,0,
15528,2022-12-24 12:34:32,0,1
15529,2022-12-17 01:52:17,0,2
15530,2023-04-02 02:00:50,0,2
15531,2023-07-30 01:30:01,0,1
15532,2023-03-10 00:40:11,0,1
15533,2023-06-29 19:30:33,0,2
15534,2023-03-05 21:58:44,0,
15535,2023-02-18 20:08:39,0,1
15536,2023-01-10 13:17:02,0,
15537,2023-08-13 06:47:54,0,2
15538,2023-08-01 19:10:03,0,3
15539,2022-11-10 01:42:13,0,1
15540,2022-12-28 19:52:10,0,1
15541,2023-06-30 20:09:17,0,
15542,2023-01-11 06:07:00,0,1
15543,2023-09-04 17:40:17,0,3
15544,2023-01-22 08:34:10,0,2
15545,2023-09-07 10:28:17,0,
15546,2023-05-26 19:24:59,0,1
15547,2022-12-16 15:05:48,0,2
15548,2023-09-03 16:54:03,0,1
15549,2023-05-20 07:01:19,0,3
15550,2023-07-01 20:28:50,0,2
15551,2023-06-10 07:36:20,0,3
15552,2023-04-24 21:42:02,0,3
15553,2023-05-10 08:54:06,0,
15554,2023-07-25 17:44:50,0,2
15555,2023-02-01 19:23:08,0,1
15556,2023-06-12 09:55:08,0,3
15557,2022-11-12 11:53:07,0,2
15558,2023-03-26 17:22:18,0,2
15559,2023-09-26 17:37:56,0,2
15560,2023-09-23 06:53:42,0,2
15561,2023-07-19 00:10:05,0,
15562,2022-12-02 20:34:10,0,2
15563,2023-08-12 11:04:17,0,2
15564,2022-11-15 16:22:05,0,
15565,2023-06-26 07:41:13,0,3
15566,2023-09-12 21:02:07,0,2
15567,2023-09-02 04:03:25,0,1
15568,2023-01-17 08:32:10,0,3
15569,2023-03-27 20:34:54,0,3
15570,2023-10-04 16:25:55,0,2
15571,2022-11-27 09:00:12,0,1
15572,2023-09-30 15:01:18,0,1
15573,2023-09-11 11:34:57,0,
15574,2023-04-23 09:39:34,0,1
15575,2023-06-22 22:41:38,0,1
15576,2023-10-28 09:21:32,0,3
15577,2023-01-28 18:55:56,0,3
15578,2023-02-12 12:05:15,0,1
15579,2023-08-23 00:53:41,0,2
15580,2023-03-04 12:22:18,0,2
15581,2023-01-03 10:34:04,0,
15582,2023-10-07 11:15:26,0,3
15583,2022-12-28 03:28:16,0,1
15584,2023-07-04 02:31:08,0,
15585,2023-02-13 08:22:37,0,
15586,2023-08-14 21:02:31,0,
15587,2022-12-03 04:14:42,0,1
15588,2023-10-15 11:05:12,0,
15589,2023-03-26 19:23:33,0,
15590,2022-10-30 09:15:46,0,2
15591,2023-08-01 04:56:54,0,2
15592,2023-10-14 17:28:33,0,3
15593,2022-12-13 10:19:14,0,1
15594,2022-12-13 18:22:14,0,2
15595,2023-05-02 10:22:29,0,2
15596,2023-05-06 20:12:44,0,2
15597,2023-01-03 11:00:57,0,3
15598,2023-01-12 03:05:44,0,1
15599,2023-04-13 12:07:19,0,3
15600,2023-05-21 00:18:44,0,3
15601,2023-08-24 05:48:44,0,3
15602,2023-04-20 05:04:43,0,1
15603,2023-02-23 22:36:55,0,3
15604,2022-11-30 12:38:49,0,2
15605,2023-01-28 22:24:19,0,
15606,2023-03-12 23:55:07,0,
15607,2023-03-11 00:51:43,0,2
15608,2023-02-12 00:35:23,0,2
15609,2023-04-07 14:02:59,0,2
15610,2023-03-29 13:31:41,0,1
15611,2022-11-05 21:22:05,0,3
15612,2023-08-08 10:56:05,0,1
15613,2022-12-17 16:02:08,0,2
15614,2023-08-14 00:57:50,0,3
15615,2023-06-15 11:10:23,0,1
15616,2023-04-24 18:43:07,0,
15617,2022-12-10 14:39:39,0,1
15618,2022-12-29 16:43:20,0,
15619,2022-11-06 05:30:07,0,2
15620,2023-04-29 12:42:40,0,2
15621,2023-05-25 12:08:46,0,2
15622,2022-11-16 20:40:18,0,1
15623,2023-08-14 16:00:23,0,1
15624,2023-06-04 04:29:47,0,3
15625,2023-02-28 22:41:36,0,
15626,2023-05-12 14:27:09,0,1
15627,2023-06-14 23:59:20,0,
15628,2023-03-08 00:54:23,0,1
15629,2023-08-12 00:16:33,0,1
15630,2023-08-30 07:58:27,0,1
15631,2023-06-19 09:09:36,0,3
15632,2023-03-21 12:42:38,0,
15633,2023-04-14 04:45:38,0,
15634,2023-07-23 10:01:06,0,2
15635,2022-11-03 12:46:43,0,
15636,2023-01-06 18:38:17,0,2
15637,2023-03-19 05:10:38,0,2
15638,2023-08-18 18:45:36,0,1
15639,2023-09-19 22:35:52,0,3
15640,2023-10-23 12:18:27,0,
15641,2023-04-13 08:18:23,0,2
15642,2022-11-12 05:53:12,0,2
15643,2023-10-03 20:01:21,0,1
15644,2023-06-25 09:16:43,0,1
15645,2023-08-29 16:14:39,0,1
15646,2023-01-02 12:04:47,0,1
15647,2023-05-20 12:55:47,0,1
15648,2023-06-10 13:32:49,0,3
15649,2023-04-18 10:32:26,0,1
15650,2023-03-31 20:59:11,0,2
15651,2023-06-12 19:57:32,0,1
15652,2022-11-16 00:10:48,0,2
15653,2023-01-02 00:02:11,0,1
15654,2023-09-25 13:20:00,0,1
15655,2023-04-27 13:01:16,0,3
15656,2022-12-05 04:12:46,0,
15657,2023-01-19 22:18:13,0,1
15658,2023-04-01 23:28:53,0,1
15659,2023-05-02 01:11:56,0,2
15660,2023-05-26 23:40:11,0,
15661,2023-07-11 23:33:50,0,
15662,2022-11-24 19:10:21,0,2
15663,2023-01-12 19:28:58,0,2
15664,2023-10-01 14:36:26,0,
15665,2023-04-16 17:56:57,0,2
15666,2023-07-17 20:09:35,0,2
15667,2023-09-19 04:40:05,0,2
15668,2023-09-10 18:00:43,0,2
15669,2022-11-12 06:12:58,0,
15670,2023-06-07 02:15:36,0,2
15671,2023-09-27 15:53:34,0,3
15672,2023-08-14 15:27:50,0,1
15673,2022-12-02 19:11:05,0,1
15674,2023-02-01 22:56:19,0,1
15675,2023-02-16 10:17:58,0,2
15676,2023-10-26 17:14:44,0,
15677,2023-07-23 00:08:03,0,2
15678,2023-08-27 05:56:54,0,2
15679,2023-01-05 02:37:58,0,3
15680,2023-05-23 01:01:51,0,
15681,2023-09-10 06:41:13,0,3
15682,2023-01-04 10:30:08,0,2
15683,2023-03-05 02:43:27,0,
15684,2023-06-11 02:09:53,0,3
15685,2023-08-19 02:02:15,0,
15686,2023-05-01 03:02:03,0,3
15687,2022-12-12 19:09:38,0,3
15688,2022-12-30 06:48:39,0,3
15689,2023-06-02 22:32:18,0,3
15690,2022-12-15 05:45:01,0,1
15691,2023-10-06 01:30:28,0,2
15692,2023-01-10 13:41:59,0,1
15693,2023-01-27 21:14:01,0,2
15694,2023-08-05 21:12:19,0,2
15695,2023-07-22 12:54:49,0,
15696,2023-03-01 21:24:01,0,3
15697,2023-03-11 00:21:17,0,1
15698,2023-06-17 23:15:12,0,2
15699,2023-09-04 03:44:28,0,
15700,2022-11-01 05:52:39,0,2
15701,2022-11-19 10:46:06,0,2
15702,2022-12-09 03:49:09,0,1
15703,2023-02-03 00:53:50,0,3
15704,2023-10-01 07:37:32,0,2
15705,2023-07-16 20:27:29,0,
15706,2023-07-04 14:46:01,0,
15707,2023-08-11 01:14:14,0,
15708,2023-03-17 14:27:37,0,2
15709,2023-07-25 01:04:23,0,1
15710,2022-12-15 23:34:38,0,
15711,2022-11-10 15:15:17,0,3
15712,2023-04-07 13:37:21,0,2
15713,2022-12-13 05:45:39,0,
15714,2023-03-07 18:36:45,0,2
15715,2023-08-06 20:28:49,0,1
15716,2023-04-18 05:42:54,0,1
15717,2023-06-20 05:44:21,0,2
15718,2023-01-22 04:35:02,0,
15719,2022-11-09 14:15:51,0,1
15720,2023-08-07 01:22:48,0,3
15721,2022-10-30 06:05:56,0,3
15722,2022-11-16 20:45:04,0,1
15723,2023-10-15 20:12:57,0,3
15724,2023-09-11 20:39:42,0,1
15725,2022-12-31 18:51:38,0,2
15726,2022-11-24 13:13:50,0,3
15727,2023-06-07 14:17:54,0,1
15728,2023-01-16 12:53:56,0,3
15729,2023-04-16 23:08:24,0,2
15730,2023-06-11 22:26:05,0,2
15731,2023-06-10 11:45:36,0,
15732,2023-03-18 05:20:34,0,1
15733,2023-07-01 18:34:38,0,
15734,2023-04-01 13:45:44,0,3
15735,2022-11-12 18:31:53,0,2
15736,2023-04-26 12:04:35,0,
15737,2022-12-01 08:35:28,0,2
15738,2023-02-28 19:52:05,0,3
15739,2023-01-20 20:00:27,0,2
15740,2022-12-03 02:27:05,0,2
15741,2023-02-06 03:53:05,0,1
15742,2023-07-26 22:47:38,0,3
15743,2023-10-09 20:28:41,0,2
15744,2023-08-30 06:07:27,0,
15745,2022-12-25 16:00:07,0,2
15746,2023-10-12 16:08:49,0,1
15747,2023-07-17 11:50:41,0,3
15748,2023-01-04 18:50:09,0,
15749,2023-05-27 00:37:52,0,2
15750,2023-07-11 12:01:56,0,2
15751,2023-03-06 22:40:46,0,
15752,2023-03-01 21:57:57,0,
15753,2022-12-28 20:22:52,0,3
15754,2023-10-24 01:49:28,0,1
15755,2023-09-12 19:16:26,0,1
15756,2022-11-09 04:24:32,0,1
15757,2023-09-19 09:59:00,0,1
15758,2023-02-23 11:19:48,0,2
15759,2022-12-13 06:31:01,0,
15760,2023-07-29 03:50:06,0,1
15761,2023-07-26 18:22:33,0,
15762,2022-11-22 23:15:37,0,1
15763,2023-05-11 08:26:05,0,1
15764,2023-03-29 18:16:48,0,3
15765,2022-11-26 18:27:41,0,
15766,2023-08-10 06:00:30,0,2
15767,2023-07-07 05:17:16,0,
15768,2023-05-10 00:22:30,0,2
15769,2023-08-26 17:30:48,0,
15770,2023-06-23 12:34:04,0,2
15771,2023-03-01 02:58:15,0,3
15772,2023-05-15 20:01:33,0,
15773,2022-11-25 16:46:28,0,1
15774,2023-01-05 07:28:12,0,2
15775,2023-05-17 20:58:26,0,3
15776,2023-03-23 10:20:02,0,
15777,2023-08-16 10:57:50,0,1
15778,2023-05-10 00:12:08,0,
15779,2023-08-01 16:24:51,0,
15780,2023-03-27 23:12:35,0,1
15781,2022-12-26 20:41:50,0,3
15782,2023-09-22 10:46:25,0,1
15783,2023-06-08 02:29:58,0,
15784,2023-07-03 21:29:03,0,2
15785,2023-02-21 06:02:04,0,3
15786,2023-04-10 07:39:11,0,2
15787,2023-05-02 12:26:32,0,2
15788,2022-12-07 09:08:15,0,3
15789,2023-08-04 08:01:51,0,1
15790,2023-10-25 08:02:23,0,3
15791,2022-12-16 14:38:26,0,1
15792,2023-03-09 21:04:02,0,
15793,2023-10-08 03:14:05,0,2
15794,2023-04-19 21:42:39,0,1
15795,2023-09-02 05:50:07,0,2
15796,2023-02-04 12:34:36,0,1
15797,2023-06-30 04:58:59,0,1
15798,2023-09-28 16:28:57,0,1
15799,2023-10-25 04:11:57,0,
15800,2023-07-17 22:10:05,0,3
15801,2023-06-09 13:57:19,0,
15802,2022-11-16 18:11:37,0,
15803,2023-03-03 07:06:53,0,
15804,2023-10-09 09:01:21,0,
15805,2023-02-02 02:50:23,0,1
15806,2023-04-20 14:20:38,0,2
15807,2023-04-30 23:18:13,0,
15808,2023-01-07 09:02:42,0,1
15809,2023-07-25 05:26:33,0,1
15810,2023-01-05 09:54:56,0,2
15811,2023-01-10 15:48:45,0,
15812,2023-06-04 21:22:20,0,2
15813,2023-06-10 05:05:35,0,1
15814,2023-06-23 01:01:47,0,1
15815,2023-05-07 01:50:47,0,2
15816,2023-09-02 06:16:21,0,
15817,2023-03-14 19:46:22,0,1
15818,2023-01-04 16:17:48,0,3
15819,2023-02-01 23:23:54,0,1
15820,2023-06-03 16:04:54,0,3
15821,2023-01-28 23:23:29,0,2
15822,2023-03-28 15:31:01,0,2
15823,2022-11-30 02:48:14,0,2
15824,2023-07-07 08:30:45,0,2
15825,2023-02-08 22:28:32,0,
15826,2022-12-25 05:13:36,0,2
15827,2023-05-28 10:36:34,0,2
15828,2023-10-01 02:49:57,0,2
15829,2023-04-24 03:09:08,0,2
15830,2023-03-16 23:53:38,0,
15831,2023-01-07 15:11:07,0,3
15832,2023-01-11 01:06:35,0,3
15833,2023-03-30 19:11:03,0,
15834,2023-07-07 21:15:02,0,1
15835,2023-01-29 14:47:15,0,
15836,2022-11-12 12:51:41,0,2
15837,2023-01-26 03:06:33,0,
15838,2022-12-12 19:55:29,0,3
15839,2022-12-22 15:35:25,0,2
15840,2023-08-18 07:56:16,0,1
15841,2023-07-25 22:03:25,0,
15842,2023-03-13 02:56:52,0,1
15843,2023-01-05 15:38:53,0,3
15844,2023-01-02 19:28:13,0,
15845,2023-07-29 07:52:14,0,2
15846,2023-01-03 07:55:21,0,
15847,2023-06-21 11:42:41,0,2
15848,2022-11-26 15:03:06,0,2
15849,2023-04-21 19:51:48,0,
15850,2023-05-29 18:31:48,0,2
15851,2023-08-18 02:26:05,0,1
15852,2023-09-12 17:36:28,0,1
15853,2023-03-17 04:24:26,0,1
15854,2022-12-05 10:57:16,0,3
15855,2022-11-18 23:48:35,0,
15856,2023-03-14 10:07:58,0,2
15857,2023-01-17 13:33:08,0,3
15858,2022-12-09 19:14:01,0,2
15859,2023-08-16 05:11:55,0,
15860,2023-07-07 12:58:42,0,2
15861,2023-05-22 04:38:45,0,
15862,2022-11-04 10:23:32,0,3
15863,2023-07-14 11:14:05,0,2
15864,2023-03-09 11:46:19,0,1
15865,2023-02-18 03:19:08,0,3
15866,2023-03-02 10:27:17,0,2
15867,2023-01-14 22:31:21,0,3
15868,2022-11-14 02:23:03,0,
15869,2023-08-26 02:45:29,0,2
15870,2023-02-05 10:01:49,0,1
15871,2023-07-20 11:08:20,0,
15872,2023-10-04 21:09:23,0,3
15873,2023-04-23 10:11:52,0,1
15874,2023-10-21 17:16:50,0,
15875,2023-04-14 09:37:13,0,1
15876,2023-09-05 02:16:35,0,
15877,2022-12-22 00:40:12,0,2
15878,2023-10-10 13:48:17,0,2
15879,2023-01-31 06:07:11,0,2
15880,2022-11-04 08:54:05,0,1
15881,2023-01-13 11:55:55,0,
15882,2023-05-18 21:08:01,0,2
15883,2022-12-08 15:22:18,0,1
15884,2022-12-08 20:21:48,0,2
15885,2022-12-07 08:29:08,0,2
15886,2023-08-11 06:45:36,0,1
15887,2023-03-09 01:33:55,0,1
15888,2023-05-11 04:09:27,0,1
15889,2023-06-10 12:27:24,0,2
15890,2022-12-31 23:04:42,0,1
15891,2023-06-20 23:05:04,0,3
15892,2022-11-18 15:41:35,0,
15893,2023-06-01 01:11:54,0,
15894,2022-12-16 13:58:33,0,
15895,2022-11-26 11:47:33,0,
15896,2023-06-09 00:19:17,0,
15897,2023-07-14 10:42:28,0,2
15898,2023-08-07 08:09:41,0,1
15899,2023-03-24 06:43:22,0,
15900,2023-07-12 03:05:10,0,1
15901,2022-12-22 16:34:38,0,1
15902,2023-08-18 09:29:05,0,2
15903,2023-07-17 15:01:46,0,
15904,2023-08-07 01:21:53,0,2
15905,2023-03-27 18:59:51,0,3
15906,2023-05-06 10:26:28,0,1
15907,2023-07-22 16:05:08,0,3
15908,2022-12-03 06:24:12,0,2
15909,2023-01-03 16:20:08,0,1
15910,2023-09-26 08:50:16,0,
15911,2023-08-13 09:54:57,0,3
15912,2023-07-03 22:57:46,0,2
15913,2023-05-24 08:17:54,0,2
15914,2023-05-18 06:22:45,0,
15915,2023-03-10 23:28:46,0,2
15916,2023-08-10 14:12:43,0,3
15917,2023-05-13 00:39:44,0,
15918,2023-04-02 15:29:56,0,
15919,2023-03-19 14:36:17,0,
15920,2022-11-30 04:03:17,0,3
15921,2023-02-15 04:12:18,0,1
15922,2023-06-09 17:39:20,0,1
15923,2023-10-08 09:02:41,0,1
15924,2023-03-25 21:23:03,0,2
15925,2023-07-06 00:33:21,0,1
15926,2023-07-08 20:59:40,0,2
15927,2022-11-12 22:22:42,0,
15928,2023-08-28 05:45:24,0,2
15929,2022-11-24 00:03:06,0,
15930,2022-11-24 05:20:41,0,
15931,2023-07-24 14:08:10,0,1
15932,2023-02-27 16:33:50,0,3
15933,2023-02-04 03:52:36,0,3
15934,2023-03-17 12:13:34,0,
15935,2023-08-24 22:14:51,0,3
15936,2023-10-22 17:32:49,0,
15937,2023-09-23 02:21:24,0,3
15938,2022-12-19 14:06:17,0,
15939,2023-04-20 06:05:07,0,2
15940,2022-12-16 08:40:49,0,1
15941,2023-01-26 00:17:37,0,
15942,2023-08-26 20:18:55,0,2
15943,2023-09-08 04:40:40,0,2
15944,2023-04-09 06:16:41,0,2
15945,2023-01-29 16:26:01,0,2
15946,2023-06-17 11:26:35,0,
15947,2023-03-06 19:08:04,0,1
15948,2023-01-13 20:33:18,0,
15949,2023-04-04 03:31:44,0,1
15950,2022-11-16 12:32:58,0,2
15951,2022-11-03 13:31:59,0,2
15952,2023-06-04 14:07:17,0,2
15953,2023-06-10 06:15:38,0,
15954,2022-12-20 20:23:33,0,3
15955,2023-01-31 18:49:58,0,1
15956,2023-07-17 16:53:54,0,3
15957,2023-02-10 12:44:28,0,
15958,2023-07-27 07:15:52,0,1
15959,2023-07-10 06:06:59,0,2
15960,2023-02-25 14:16:52,0,3
15961,2023-01-22 03:55:25,0,3
15962,2023-03-31 16:14:25,0,
15963,2023-07-26 09:11:24,0,3
15964,2022-11-27 10:16:45,0,3
15965,2023-02-22 12:04:51,0,
15966,2023-06-23 08:33:28,0,2
15967,2023-04-01 12:05:50,0,
15968,2023-05-11 09:45:51,0,1
15969,2023-04-08 22:44:09,0,2
15970,2023-03-28 12:38:07,0,
15971,2023-06-02 03:02:17,0,3
15972,2023-07-26 19:56:35,0,3
15973,2023-08-26 22:54:57,0,2
15974,2023-07-30 12:23:35,0,3
15975,2023-10-09 01:30:51,0,3
15976,2022-11-04 22:31:43,0,
15977,2023-03-25 05:06:31,0,1
15978,2022-12-12 14:40:04,0,2
15979,2023-08-09 01:25:45,0,1
15980,2023-04-07 10:09:17,0,1
15981,2023-09-30 14:58:26,0,1
15982,2023-02-16 06:05:32,0,3
15983,2023-07-01 00:58:55,0,1
15984,2023-03-19 20:30:54,0,3
15985,2022-12-14 16:58:17,0,2
15986,2023-09-06 09:34:18,0,1
15987,2023-10-28 13:34:56,0,1
15988,2023-04-12 22:51:32,0,1
15989,2023-06-19 13:07:46,0,1
15990,2023-09-12 18:50:59,0,2
15991,2023-05-09 02:23:50,0,1
15992,2023-06-26 22:45:11,0,2
15993,2022-11-18 00:17:29,0,2
15994,2023-07-06 00:08:50,0,3
15995,2023-06-13 05:39:46,0,3
15996,2023-04-23 19:30:31,0,3
15997,2023-10-08 20:19:57,0,3
15998,2022-12-06 18:47:39,0,2
15999,2023-01-01 13:42:52,0,3
16000,2023-08-19 13:31:25,0,
16001,2023-10-18 01:45:45,0,3
16002,2023-09-12 23:32:47,0,2
16003,2022-12-12 21:11:12,0,3
16004,2023-08-12 02:53:52,0,2
16005,2023-09-08 00:18:44,0,
16006,2023-01-22 22:46:31,0,2
16007,2022-10-29 19:43:25,0,1
16008,2023-01-20 22:33:34,0,3
16009,2023-04-02 23:53:59,0,3
16010,2023-10-17 07:22:06,0,
16011,2022-12-24 09:38:48,0,
16012,2023-09-19 03:54:04,0,
16013,2023-02-16 21:12:15,0,3
16014,2023-06-01 17:06:00,0,2
16015,2023-07-03 10:16:47,0,3
16016,2023-10-08 01:19:59,0,1
16017,2023-07-17 13:54:40,0,2
16018,2023-03-26 14:08:09,0,3
16019,2023-10-03 14:16:33,0,
16020,2023-05-05 16:13:29,0,
16021,2023-01-03 23:25:35,0,
16022,2023-06-13 06:50:22,0,
16023,2022-12-15 03:11:51,0,3
16024,2023-03-03 01:13:04,0,
16025,2023-07-08 03:38:09,0,1
16026,2023-01-09 22:10:31,0,3
16027,2023-06-29 05:41:47,0,3
16028,2022-11-29 11:00:24,0,3
16029,2023-09-25 02:25:40,0,1
16030,2023-08-27 02:18:46,0,3
16031,2023-07-17 00:40:33,0,2
16032,2022-11-12 07:48:57,0,3
16033,2022-12-26 06:36:18,0,3
16034,2023-04-18 00:42:39,0,3
16035,2023-09-05 11:00:05,0,
16036,2023-01-19 03:39:07,0,3
16037,2022-10-29 16:34:12,0,1
16038,2023-03-01 16:04:26,0,2
16039,2023-01-31 15:20:46,0,1
16040,2023-06-27 11:28:33,0,3
16041,2023-04-14 01:13:44,0,3
16042,2023-06-06 14:07:33,0,3
16043,2023-03-16 17:28:29,0,
16044,2023-01-15 04:06:26,0,3
16045,2023-07-01 20:37:16,0,
16046,2023-02-03 12:01:43,0,3
16047,2023-03-14 07:15:22,0,3
16048,2022-12-12 23:41:51,0,3
16049,2023-02-22 19:05:44,0,
16050,2023-06-14 18:14:50,0,1
16051,2023-02-18 09:40:23,0,3
16052,2023-09-28 21:01:33,0,2
16053,2023-01-17 09:56:08,0,1
16054,2023-10-25 23:03:45,0,1
16055,2023-03-23 04:05:36,0,1
16056,2023-09-24 18:39:36,0,3
16057,2023-03-31 14:46:52,0,1
16058,2022-12-28 05:17:10,0,3
16059,2023-01-24 16:07:02,0,3
16060,2023-06-02 20:44:19,0,1
16061,2023-04-02 21:22:53,0,
16062,2023-08-16 17:19:32,0,2
16063,2022-11-14 06:42:51,0,
16064,2023-05-08 15:04:30,0,
16065,2023-06-30 00:23:24,0,2
16066,2022-11-22 21:07:00,0,
16067,2023-07-18 19:12:24,0,2
16068,2023-08-04 00:46:46,0,1
16069,2023-02-16 06:20:45,0,1
16070,2023-05-24 22:07:25,0,1
